 w1,w2,w3
 2823178, 1659479, 2118330
 2822551, 1658703, 2118058
 2822651, 1658708, 2117970
 2822815, 1658854, 2118155
 2823044, 1658532, 2118065
 2823039, 1659047, 2118129
 2822238, 1658980, 2118135
 2822850, 1659000, 2117981
 2823034, 1659411, 2118078
 2822592, 1659120, 2118229
 2822800, 1659017, 2118062
 2822407, 1659303, 2118294
 2822356, 1659661, 2118029
 2822910, 1659110, 2118136
 2822995, 1659225, 2117973
 2822938, 1659414, 2117954
 2822473, 1658994, 2118034
 2822741, 1659132, 2118037
 2822913, 1658870, 2118180
 2822932, 1659275, 2117922
 2823240, 1659738, 2118022
 2823132, 1659123, 2118033
 2823058, 1658885, 2118042
 2823167, 1659307, 2117996
 2823601, 1659072, 2117763
 2822797, 1658498, 2117901
 2822929, 1658679, 2118121
 2823004, 1659086, 2118041
 2822867, 1658984, 2118312
 2823846, 1658898, 2118120
 2822820, 1659233, 2117988
 2822324, 1658880, 2118106
 2823338, 1658502, 2117959
 2823445, 1658926, 2117998
 2822863, 1659483, 2118112
 2822979, 1659188, 2117901
 2823243, 1659389, 2117853
 2823136, 1658778, 2118139
 2823315, 1659181, 2118130
 2823062, 1658796, 2117980
 2823175, 1658823, 2118073
 2823127, 1659121, 2117897
 2823280, 1657941, 2118273
 2822914, 1659024, 2118116
 2822626, 1659583, 2118154
 2822566, 1659119, 2118222
 2822808, 1658113, 2118011
 2822973, 1659281, 2117950
 2823077, 1658467, 2118131
 2822484, 1659748, 2118165
 2823356, 1659095, 2118272
 2823277, 1659308, 2118097
 2822322, 1658882, 2117911
 2822335, 1659078, 2118164
 2822912, 1658995, 2118085
 2822428, 1659354, 2118261
 2822814, 1659005, 2118092
 2822806, 1659487, 2118299
 2823283, 1658820, 2118060
 2822786, 1658923, 2118150
 2822975, 1658576, 2118063
 2822926, 1659089, 2118059
 2822878, 1658806, 2117961
 2823300, 1659099, 2118343
 2823053, 1658918, 2118148
 2823232, 1659208, 2118240
 2822635, 1659146, 2117873
 2822900, 1659206, 2118131
 2822333, 1658930, 2117985
 2822958, 1658595, 2117858
 2822969, 1659225, 2118265
 2823269, 1658753, 2117964
 2823200, 1659044, 2118242
 2822812, 1659685, 2118069
 2823111, 1659165, 2118347
 2823233, 1659250, 2117908
 2822773, 1658824, 2117929
 2822886, 1659328, 2118042
 2822298, 1659051, 2118017
 2822452, 1658940, 2117864
 2822578, 1660103, 2118041
 2822824, 1659315, 2118185
 2823001, 1659692, 2118046
 2822927, 1659034, 2118027
 2822963, 1658558, 2118002
 2822838, 1658946, 2118085
 2823022, 1659198, 2118101
 2822805, 1659910, 2118171
 2822836, 1659065, 2118077
 2823098, 1658835, 2117650
 2822341, 1659212, 2117978
 2822329, 1658826, 2118167
 2822821, 1658952, 2118277
 2823249, 1658624, 2117943
 2823239, 1658495, 2117945
 2822378, 1659507, 2118308
 2822884, 1659072, 2118117
 2822323, 1658776, 2118241
 2823153, 1658544, 2118217
 2823170, 1659328, 2118037
 2822340, 1659321, 2118104
 2823067, 1658121, 2117981
 2822713, 1658710, 2117950
 2822892, 1658499, 2118226
 2823347, 1659045, 2118223
 2823325, 1659033, 2118204
 2823405, 1659004, 2118045
 2823015, 1658985, 2118242
 2822735, 1658656, 2118026
 2822701, 1658912, 2118180
 2822576, 1659169, 2118054
 2823238, 1658365, 2117830
 2823116, 1659245, 2118110
 2822961, 1659071, 2117955
 2822882, 1659273, 2118119
 2823154, 1658953, 2118165
 2822935, 1658814, 2117899
 2823053, 1659001, 2117985
 2822676, 1659381, 2118190
 2822945, 1659276, 2117855
 2822796, 1658699, 2118060
 2822774, 1659267, 2118209
 2822546, 1658811, 2117943
 2822450, 1658450, 2118104
 2822802, 1658777, 2118025
 2823075, 1658959, 2118015
 2822116, 1659409, 2117868
 2823159, 1659456, 2118219
 2823447, 1659436, 2117987
 2823353, 1659274, 2117966
 2823534, 1659431, 2117985
 2822987, 1659003, 2117637
 2822728, 1659907, 2118067
 2822841, 1659010, 2117926
 2823000, 1658648, 2118038
 2823698, 1658578, 2117766
 2822724, 1659018, 2118103
 2823050, 1658520, 2117913
 2822764, 1659027, 2118022
 2822934, 1658786, 2117695
 2822575, 1658639, 2118038
 2823143, 1659063, 2118176
 2822698, 1658377, 2117825
 2823022, 1659400, 2118089
 2823044, 1659437, 2117707
 2822603, 1659400, 2118274
 2822201, 1659436, 2118114
 2822664, 1658944, 2117898
 2823298, 1659078, 2118133
 2823253, 1658645, 2118230
 2823066, 1658264, 2117988
 2823048, 1658874, 2117886
 2823226, 1659122, 2118186
 2823726, 1658701, 2118088
 2822785, 1659075, 2118077
 2823046, 1658602, 2118144
 2823091, 1658753, 2117950
 2822966, 1659151, 2117904
 2823168, 1658678, 2118000
 2823111, 1659116, 2118151
 2822610, 1658371, 2117855
 2822346, 1659086, 2117974
 2822942, 1658843, 2118165
 2823374, 1658766, 2118093
 2822746, 1659750, 2118008
 2823363, 1659047, 2118180
 2823062, 1658708, 2118244
 2822812, 1658754, 2118047
 2823220, 1658559, 2118108
 2822390, 1659265, 2117830
 2823211, 1658559, 2118047
 2822695, 1659202, 2117789
 2823213, 1658621, 2118294
 2823066, 1659011, 2117926
 2823344, 1659646, 2117928
 2822497, 1659055, 2118139
 2823188, 1658779, 2118158
 2822519, 1658467, 2118041
 2823938, 1658876, 2118206
 2822959, 1659330, 2118079
 2823099, 1658570, 2117759
 2823189, 1658194, 2117921
 2822808, 1658198, 2117888
 2823509, 1658601, 2117934
 2823848, 1658444, 2118014
 2822692, 1658483, 2117960
 2822634, 1659569, 2117791
 2822565, 1659092, 2118193
 2822614, 1658657, 2118323
 2822887, 1659043, 2118081
 2823187, 1659137, 2118061
 2822825, 1658998, 2118075
 2823647, 1659195, 2118119
 2823147, 1659349, 2117957
 2823477, 1658762, 2118095
 2822847, 1659340, 2118029
 2822968, 1659058, 2118193
 2866521, 1674534, 2124349
 2879854, 1681611, 2126415
 2879497, 1680986, 2126796
 2879452, 1681299, 2126751
 2880406, 1681806, 2126576
 2879880, 1681269, 2126411
 2879598, 1681476, 2126720
 2880210, 1680996, 2126570
 2879062, 1681082, 2126809
 2879002, 1681627, 2126705
 2879874, 1681451, 2126443
 2880264, 1680702, 2126815
 2879954, 1680830, 2126733
 2879527, 1680946, 2126836
 2879355, 1681743, 2126666
 2879763, 1680954, 2126584
 2879474, 1681288, 2126702
 2879540, 1681165, 2127065
 2879039, 1681509, 2126728
 2879598, 1682054, 2126597
 2879462, 1681791, 2126760
 2878443, 1681127, 2126638
 2879521, 1680973, 2126756
 2879636, 1680700, 2127149
 2879331, 1681317, 2126926
 2879638, 1681145, 2126883
 2879665, 1681584, 2126999
 2879200, 1681474, 2127192
 2879823, 1681205, 2126996
 2879707, 1681644, 2126891
 2879217, 1681667, 2126960
 2879865, 1681569, 2126683
 2879158, 1681218, 2126891
 2879461, 1680868, 2126802
 2879290, 1681924, 2126976
 2879828, 1682204, 2127086
 2878985, 1681559, 2127070
 2879923, 1681571, 2127191
 2878958, 1681699, 2127186
 2879815, 1681558, 2126981
 2879044, 1681200, 2127068
 2879252, 1681473, 2126969
 2880089, 1682061, 2126959
 2878845, 1680781, 2127029
 2878884, 1681116, 2127229
 2879226, 1681957, 2126631
 2879523, 1681776, 2126896
 2878569, 1681401, 2126867
 2879428, 1681825, 2127018
 2879851, 1681364, 2126937
 2879007, 1681338, 2127047
 2879390, 1681002, 2127119
 2879549, 1681840, 2126975
 2878917, 1681404, 2127068
 2879513, 1681389, 2126758
 2879512, 1681466, 2126831
 2878965, 1681613, 2127260
 2879619, 1681571, 2127188
 2879289, 1681485, 2127026
 2879465, 1681536, 2127111
 2878856, 1682169, 2127038
 2878791, 1680931, 2126993
 2878948, 1681822, 2127277
 2879654, 1681738, 2127238
 2879514, 1681015, 2127182
 2879524, 1682008, 2127138
 2878604, 1681628, 2127268
 2879181, 1681795, 2127073
 2879766, 1681625, 2127298
 2879409, 1681635, 2126952
 2880120, 1681872, 2127203
 2879521, 1681472, 2126940
 2878935, 1681408, 2127025
 2879922, 1680987, 2126968
 2878816, 1682462, 2127184
 2878632, 1681497, 2127160
 2879818, 1681685, 2127207
 2879443, 1682131, 2126741
 2879205, 1681579, 2126866
 2879135, -1992015, 2127133
 2878739, 1682072, 2126939
 2878866, 1681034, 2126971
 2879089, 1681983, 2126861
 2878748, 1681051, 2127021
 2879270, 1681511, 2126957
 2878769, 1682167, 2126988
 2879144, 1681224, 2127003
 2879201, 1680938, 2126881
 2879819, 1681224, 2126940
 2878667, 1682019, 2126957
 2879475, 1681733, 2126938
 2879609, 1682262, 2127095
 2879477, 1681555, 2126903
 2878811, 1682234, 2126799
 2878748, 1681508, 2127258
 2879530, 1682191, 2127169
 2879708, 1681926, 2127223
 2878941, 1681806, 2127099
 2879173, 1681369, 2126982
 2878510, 1681262, 2126860
 2879395, 1681555, 2127037
 2878636, 1682148, 2127111
 2879311, 1681301, 2126984
 2878887, 1681556, 2127022
 2878284, 1681694, 2127239
 2878625, 1681583, 2126946
 2878974, 1681621, 2127378
 2879175, 1682451, 2127140
 2879687, 1682062, 2127102
 2879197, 1682055, 2127062
 2879967, 1681497, 2127107
 2878768, 1681259, 2127294
 2879273, 1682125, 2127209
 2879113, 1681215, 2127294
 2879357, 1682306, 2127137
 2878606, 1681938, 2127294
 2878681, 1681823, 2127416
 2879230, 1681972, 2127105
 2878441, 1682472, 2127055
 2878738, 1680733, 2126996
 2879430, 1681748, 2126843
 2878774, 1681772, 2127014
 2878769, 1681412, 2126956
 2879114, 1682153, 2127164
 2879243, 1682193, 2126981
 2878964, 1681791, 2127151
 2878335, 1681952, 2127198
 2878977, 1681634, 2127174
 2878763, 1681739, 2127320
 2878775, 1681749, 2127136
 2879391, 1681489, 2127070
 2878928, 1681298, 2126976
 2878579, 1681834, 2126927
 2878846, 1681496, 2127204
 2879453, 1681483, 2127197
 2879351, 1681940, 2127233
 2879184, 1681736, 2127089
 2878734, 1681579, 2127382
 2879551, 1681679, 2127031
 2878460, 1681860, 2127305
 2878897, 1682138, 2127310
 2878821, 1681044, 2127237
 2879150, 1681580, 2127072
 2879744, 1682026, 2126958
 2878726, 1681523, 2127260
 2879052, 1681597, 2127340
 2878981, 1682018, 2127121
 2878576, 1682177, 2127244
 2878995, 1682103, 2127262
 2878727, 1681804, 2127045
 2879273, 1681862, 2127396
 2879142, 1680696, 2127067
 2879090, 1682161, 2127170
 2878239, 1682260, 2127448
 2878932, 1682038, 2127131
 2878919, 1681097, 2126917
 2878815, 1682083, 2127394
 2879177, 1681824, 2127171
 2879153, 1681666, 2127247
 2878329, 1682000, 2127216
 2878954, 1681479, 2127240
 2879363, 1681353, 2127259
 2878678, 1681292, 2126865
 2879198, 1681893, 2127207
 2878876, 1682285, 2127067
 2878899, 1681706, 2127134
 2879411, 1681538, 2127279
 2879222, 1681226, 2126931
 2878283, 1681331, 2127255
 2878621, 1682191, 2127109
 2878406, 1681686, 2127349
 2879091, 1681823, 2127142
 2878879, 1681475, 2127125
 2878881, 1681484, 2126817
 2878933, 1682158, 2126992
 2878513, 1681118, 2127208
 2879370, 1681894, 2127178
 2879260, 1681511, 2127360
 2878564, 1681426, 2127518
 2878542, 1682480, 2127038
 2878436, 1681219, 2127139
 2878301, 1681866, 2127446
 2878829, 1681753, 2127075
 2879102, 1682129, 2127133
 2878556, 1681249, 2127143
 2879002, 1681464, 2126958
 2878832, 1681201, 2127203
 2878842, 1681484, 2127083
 2878884, 1681524, 2126959
 2879077, 1681768, 2126907
 2878389, 1681691, 2127091
 2879257, 1681427, 2127295
 2878312, 1681641, 2127275
 2879022, 1680828, 2127305
 2878812, 1682378, 2127127
 2878963, 1681674, 2126997
 2878865, 1681715, 2127264
 2878526, 1681462, 2127142
 2879011, 1682208, 2127190
 2878847, 1682101, 2127407
 2878636, 1681790, 2127280
 2878538, 1681449, 2127205
 2879101, 1681835, 2127119
 2879025, 1681797, 2127171
 2878945, 1681856, 2127115
 2878885, 1681795, 2127270
 2878626, 1681750, 2127130
 2878813, 1681103, 2127275
 2878480, 1680802, 2127265
 2878649, 1681713, 2127258
 2879254, 1682342, 2127215
 2879444, 1682260, 2127182
 2878164, 1682161, 2127152
 2878892, 1681309, 2127142
 2878507, 1682288, 2127255
 2878500, 1681662, 2127292
 2878655, 1681725, 2127197
 2878499, 1681711, 2127289
 2879484, 1681726, 2127371
 2879379, 1681627, 2127158
 2878683, 1681281, 2127309
 2878373, 1681773, 2127210
 2879096, 1681854, 2127026
 2878707, 1681903, 2126935
 2878825, 1681659, 2126944
 2878442, 4194303, 2127038
 2878873, 1681733, 2127141
 2877867, 1681632, 2127165
 2879241, 1682321, 2127129
 2878150, 1681774, 2127365
 2878282, 1681629, 2127432
 2879145, 1681210, 2127268
 2878849, 1682075, 2127303
 2878392, 1681517, 2127210
 2878915, 1681033, 2127106
 2878215, 1681332, 2127048
 2878540, 1681587, 2127295
 2878548, 1681878, 2127113
 2878852, 1681675, 2127298
 2878561, 1681566, 2127072
 2878779, 1682013, 2127265
 2878910, 1682094, 2126785
 2878674, 1681675, 2126990
 2878970, 1681725, 2127126
 2878865, 1681474, 2127321
 2878435, 1681808, 2127025
 2879224, 1681837, 2127158
 2878464, 1681559, 2127036
 2878714, 1682263, 2127101
 2878724, 1680993, 2127081
 2878600, 1681229, 2127228
 2878744, 1681609, 2127315
 2878573, 1681007, 2127064
 2878815, 1681943, 2127321
 2878236, 1681362, 2126942
 2878606, 1682214, 2126994
 2878916, 1681834, 2127049
 2878625, 1681296, 2126948
 2878469, 1681520, 2126982
 2878564, 1681181, 2127196
 2878373, 1680837, 2127001
 2878432, 1681918, 2127337
 2878882, 1681416, 2127225
 2879024, 1681606, 2126980
 2878836, 1681426, 2126784
 2879407, 1681678, 2127227
 2878009, 1681122, 2126987
 2878707, 1682074, 2127305
 2878568, 1681050, 2127248
 2878251, 1681651, 2127093
 2877747, 1681620, 2127271
 2878632, 1681822, 2127226
 2878834, 1682067, 2127271
 2878367, 1681992, 2126994
 2878568, 1681624, 2127136
 2878548, 1681125, 2127024
 2878385, 1681475, 2127135
 2878589, 1681894, 2127170
 2878341, 1681521, 2127162
 2878535, 1681513, 2127093
 2879114, 1681729, 2127276
 2878858, 1681949, 2127291
 2878657, 1681376, 2127227
 2878311, 1682309, 2127197
 2878427, 1680954, 2127332
 2879067, 1681495, 2127245
 2878766, 1681426, 2127158
 2878608, 1680794, 2126897
 2878291, 1682207, 2127369
 2878334, 1681095, 2127235
 2878334, 1681601, 2126863
 2878352, 1681355, 2127351
 2878911, 1681755, 2127118
 2878595, 1681980, 2127091
 2878488, 1682219, 2127321
 2878461, 1681926, 2127423
 2878944, 1682132, 2127204
 2878277, 1682175, 2127178
 2878331, 1681960, 2126887
 2878086, 1681990, 2127307
 2877900, 1681855, 2127196
 2878721, 1681905, 2127351
 2878851, 1681621, 2127323
 2878857, 1681777, 2127138
 2878867, 1680979, 2127281
 2879122, 1682333, 2127228
 2878208, 1682032, 2127045
 2878269, 1681987, 2127014
 2878123, 1681545, 2127134
 2878720, 1681756, 2126915
 2878206, 1681361, 2126852
 2878532, 1681591, 2127299
 2878790, 1681133, 2126923
 2878824, 1681424, 2127101
 2878224, 1682181, 2127023
 2878430, 1682099, 2127125
 2878610, 1681522, 2127070
 2878361, 1681950, 2127105
 2878938, 1681714, 2126921
 2878396, 1681801, 2126990
 2878685, 1681599, 2127036
 2877873, 1681961, 2126931
 2878870, 1681656, 2126915
 2878179, 1682675, 2127139
 2878697, 1681420, 2127215
 2878360, 1681575, 2127125
 2878184, 1681109, 2127299
 2877976, 1681713, 2127263
 2878337, 1682058, 2127212
 2878136, 1682480, 2127192
 2878286, 1681344, 2127155
 2878421, 1681620, 2127067
 2877946, 1682293, 2127076
 2878831, 1682184, 2126948
 2878028, 1682199, 2127011
 2878418, 1681819, 2127105
 2878591, 1681796, 2126990
 2878607, 1682296, 2127160
 2878346, 1681897, 2127138
 2878982, 1682683, 2127028
 2878233, 1681197, 2127048
 2878393, 1681531, 2127123
 2878220, 1682253, 2126924
 2878307, 1681156, 2127167
 2878563, 1681249, 2127167
 2878475, 1681798, 2126900
 2878287, 1682076, 2127064
 2878368, 1681979, 2127002
 2879130, 1682200, 2127090
 2878933, 1681707, 2126906
 2878375, 1681287, 2126989
 2878397, 1682160, 2127088
 2878765, 1682322, 2127115
 2878354, 1681888, 2127284
 2877799, 1681780, 2126924
 2878563, 1681587, 2127141
 2878312, 1681424, 2126807
 2878205, 1681719, 2126807
 2878801, 1681183, 2127178
 2877836, 1681517, 2127037
 2878297, 1682475, 2127295
 2878344, 1681311, 2127109
 2877854, 1681987, 2127022
 2878535, 1681884, 2127183
 2878218, 1681927, 2126821
 2878054, 1682077, 2127195
 2878124, 1681638, 2127029
 2878864, 1682026, 2127063
 2877761, 1681511, 2127107
 2878605, 1682368, 2126998
 2878201, 1681853, 2127077
 2878855, 1681431, 2127171
 2878603, 1681912, 2127170
 2878524, 1681674, 2126936
 2878525, 1681729, 2127240
 2877944, 1682298, 2127089
 2878147, 1681447, 2127150
 2878549, 1682343, 2127188
 2878616, 1681673, 2127243
 2878632, 1681993, 2127108
 2878548, 1682431, 2127257
 2878539, 1681919, 2127039
 2878724, 1681653, 2127025
 2878715, 1681535, 2126953
 2878076, 1681773, 2126893
 2878450, 1681345, 2126856
 2878599, 1682034, 2126974
 2878420, 1681685, 2127285
 2878814, 1681552, 2126935
 2878293, 1682847, 2127188
 2877472, 1682018, 2127070
 2878718, 1682099, 2126916
 2878227, 1681995, 2127166
 2878181, 1681797, 2127152
 2878036, 1681636, 2127277
 2878130, 1681024, 2126961
 2877618, 1682015, 2126971
 2878362, 1681996, 2126992
 2877831, 1682019, 2126970
 2878049, 1681534, 2127072
 2878490, 1681386, 2126937
 2879129, 1681730, 2126954
 2877974, 1682020, 2126873
 2878002, 1681339, 2126935
 2878601, 1681516, 2127122
 2877899, 1682157, 2127033
 2878467, 1682106, 2127150
 2877563, 1681798, 2126739
 2878060, 1681796, 2127111
 2878280, 1681566, 2127007
 2877771, 1682027, 2126893
 2878460, 1681716, 2127006
 2878545, 1680948, 2127210
 2878589, 1681354, 2126987
 2878981, 1681898, 2126861
 2878457, 1681874, 2126987
 2878452, 1681059, 2127061
 2878572, 1682170, 2126927
 2878215, 1682188, 2127048
 2878317, 1681868, 2127137
 2877936, 1681872, 2126954
 2878681, 1681648, 2127206
 2878145, 1681571, 2126934
 2877940, 1681539, 2127110
 2877671, 1681894, 2127234
 2878225, 1681853, 2127046
 2878369, 1681793, 2127083
 2877806, 1681936, 2127189
 2879413, 1681598, 2127103
 2878312, 1681716, 2127119
 2878237, 1680878, 2127044
 2878490, 1681262, 2127234
 2878412, 1681938, 2126944
 2878047, 1681829, 2127093
 2878643, 1681835, 2127256
 2878603, 1682005, 2126821
 2878461, 1682049, 2126985
 2878157, 1681296, 2126944
 2878489, 1681230, 2127103
 2878209, 1681388, 2127062
 2877693, 1681514, 2126999
 2878495, 1681279, 2127093
 2878556, 1681575, 2127092
 2878538, 1681693, 2126852
 2878388, 1681967, 2126911
 2878514, 1681725, 2126971
 2878297, 1681248, 2126998
 2878211, 1682078, 2127052
 2878415, 1681998, 2127182
 2877776, 1681796, 2127118
 2878506, 1681941, 2126951
 2878359, 1682244, 2127093
 2878595, 1681759, 2127017
 2877199, 1681302, 2127093
 2878757, 1681991, 2127151
 2877660, 1681453, 2127120
 2878608, 1681711, 2127089
 2878043, 1681504, 2127081
 2878794, 1682245, 2127087
 2878372, 1681697, 2126826
 2878731, 1682892, 2127006
 2878434, 1681468, 2126971
 2877782, 1681153, 2126825
 2878278, 1682455, 2127036
 2878506, 1681666, 2126983
 2878485, 1682085, 2127129
 2878148, 1682435, 2127068
 2877568, 1681684, 2126865
 2878535, 1681799, 2127346
 2877943, 1681700, 2127162
 2878523, 1680981, 2127103
 2878169, 1682290, 2126891
 2878615, 1682339, 2126905
 2877896, 1681367, 2126990
 2878680, 1681936, 2127180
 2878149, 1681719, 2127049
 2878349, 1681900, 2126969
 2878258, 1682024, 2127004
 2878400, 1681286, 2127083
 2877812, 1681180, 2127228
 2878286, 1681429, 2127180
 2877917, 1680984, 2127063
 2878436, 1681560, 2127013
 2878146, 1682126, 2127264
 2878254, 1681621, 2127261
 2878221, 1682226, 2127156
 2878133, 1682449, 2127152
 2877746, 1682108, 2126928
 2878395, 1682411, 2126973
 2878371, 1681801, 2127014
 2877518, 1682161, 2126910
 2878090, 1680983, 2127070
 2878234, 1682756, 2127013
 2877932, 1681748, 2127065
 2877924, 1681245, 2127110
 2878506, 1681635, 2127023
 2878009, 1681155, 2127245
 2877630, 1681608, 2126982
 2878363, 1681920, 2127202
 2878205, 1681573, 2127113
 2878481, 1681108, 2127013
 2878767, 1681814, 2127185
 2878339, 1681694, 2127051
 2878063, 1681707, 2127263
 2878376, 1681297, 2127080
 2878065, 1682050, 2126975
 2878286, 1681919, 2126966
 2878768, 1681626, 2127082
 2878120, 1682555, 2127322
 2878205, 1681852, 2127358
 2877600, 1681214, 2127333
 2877883, 1681457, 2127169
 2878321, 1680958, 2126966
 2878192, 1681803, 2127094
 2878520, 1682006, 2127053
 2877467, 1681868, 2127008
 2878429, 1681987, 2126927
 2878428, 1682274, 2127036
 2878302, 1682160, 2127288
 2878534, 1682070, 2127125
 2878501, 1681789, 2126985
 2878957, 1681716, 2127127
 2877914, 1682317, 2127028
 2877593, 1681291, 2127069
 2878419, 1681793, 2127014
 2877890, 1681883, 2127015
 2878660, 1681560, 2127177
 2878203, 1681186, 2127038
 2878298, 1681941, 2127083
 2878689, 1681978, 2126951
 2877977, 1682450, 2127159
 2878126, 1681578, 2126915
 2877982, 1681585, 2127026
 2878320, 1681714, 2127115
 2878272, 1682207, 2127096
 2878762, 1681742, 2127071
 2877945, 1682422, 2127163
 2878507, 1681758, 2127128
